key,gid,title,ko,en,title_en,src,aip,status,note
553:0,553,Pushback Approved to Face South,항공기 기수방향이 남쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R4 to face south.,,aip,AMDT 7/26,review,
553:1,553,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R4 to face north.,,aip,AMDT 7/26,review,
554:0,554,Pushback Approved to Face South,항공기 기수방향이 남쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R4 to face south.,,aip,AMDT 7/26,review,
554:1,554,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R4 to face north.,,aip,AMDT 7/26,review,
554:2,554,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 M18 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane M18 to face east.,,tr,,review,
554:3,554,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 M18 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane M18 to face west.,,tr,,review,
557:0,557,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치 및 M19을 개방하도록 길게 푸쉬백한다.,"The aircraft shall be pushed back onto taxilane R4 to face north, leaving taxilane M19 clear.",,aip+tr,AMDT 7/26,review,
557:1,557,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 M19 유도선에 위치하도록 푸쉬백한다. * A380 WEST 불가,The aircraft shall be pushed back onto taxilane M19 to face east. * Pushback to face west is not available for the A380.,,tr,,review,
557:2,557,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 M19 유도선에 위치하도록 푸쉬백한다. * A380 WEST 불가,The aircraft shall be pushed back onto taxilane M19 to face west. * This pushback is not available for the A380.,,tr,,review,
557:3,557,Pushback Approved to Point 43,항공기 기수방향이 남쪽을 향하도록 후방견인하여 Nose Gear를 Point43에 정대시킨다.,The aircraft shall be pushed back to face south and then towed forward until its nosewheel is at spot 43.,,aip,AMDT 7/26,review,
558:0,558,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 R4 유도선에 위치 및 M19을 개방하도록 길게 푸쉬백한다.,"The aircraft shall be pushed back onto taxilane R4 to face north, leaving taxilane M19 clear.",,aip+tr,AMDT 7/26,review,
558:1,558,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 M19 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane M19 to face east.,,tr,,review,
558:2,558,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 M19 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane M19 to face west.,,tr,,review,
558:3,558,MRO 이동절차,"항공기를 MRO 지역으로 이동시키는 견인 절차로, 관제 지시에 따라 견인한다.",This is the towing procedure for moving the aircraft to the MRO area. The aircraft is towed as cleared.,MRO towing procedure,tr,,review,
601:0,601,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
602:0,602,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
603:0,603,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
604:0,604,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
605:0,605,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
606:0,606,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
607:0,607,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
608:0,608,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
609:0,609,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
610:0,610,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
611:0,611,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
612:0,612,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
613:0,613,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
614:0,614,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
615:0,615,Pushback Approved to Point 12,후방견인 후 Point 12로 견인하여 항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back to face west and then towed forward until its nosewheel is at spot 12.,,aip,AMDT 7/26,review,
616:0,616,Pushback Approved to Point 12,후방견인 후 Point 12로 견인하여 항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D7 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back to face west and then towed forward until its nosewheel is at spot 12.,,aip,AMDT 7/26,review,
621:0,621,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
622:0,622,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
623:0,623,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
624:0,624,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
625:0,625,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
626:0,626,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
627:0,627,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
628:0,628,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
629:0,629,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
630:0,630,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
631:0,631,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
632:0,632,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
633:0,633,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
634:0,634,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D7 or D8 to face west.,,aip,AMDT 7/26,review,
635:0,635,Pushback Approved to Point 11,후방견인 후 Point 11로 견인하여 항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back to face west and then towed forward until its nosewheel is at spot 11.,,aip,AMDT 7/26,review,
636:0,636,Pushback Approved to Point 11,후방견인 후 Point 11로 견인하여 항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D8 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back to face west and then towed forward until its nosewheel is at spot 11.,,aip,AMDT 7/26,review,
641:0,641,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
642:0,642,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
643:0,643,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
644:0,644,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
645:0,645,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
646:0,646,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
647:0,647,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
648:0,648,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
649:0,649,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
650:0,650,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
651:0,651,Pushback Approved,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 D9 유도선에 위치하도록 푸쉬백 한다.,The aircraft shall be pushed back onto taxilane D9 to face west.,,tr,,review,
